"RES","RATE_TO_DISP_INCOME_woe","NUM_OF_THIS_BANK_CREDITS_woe","DURATION_woe","AGE_woe","AMOUNT_woe","AMOUNT_TO_DURATION_woe","DURATION_TO_AGE_woe","AMOUNT_TO_AGE_woe","PURPOSE_woe","CHK_ACCT_woe","HISTORY_woe","SAVINGS_ACCT_woe","EMLOYMENT_woe","STATUS_AND_SEX_woe","OTHER_DEBTORS_woe","PROPERTY_woe","OTHER_INSTALLMENT_PLANS_woe","HOUSING_woe","JOB_woe","TELEPHONE_woe","IS_FOREIGN_WORKER_woe"
0,0.151977238415274,-0.0748774989327505,0.887303195000903,0.1391971301602,0.144342308728738,0.175107819470263,-0.0134230203321407,0.0891653896695384,-0.230523658611832,1.17626322289818,-0.0883186169773962,1.09861228866811,0.235566071312767,-0.441832752279039,0.000525072209490714,0.461034959262975,0.121178624657522,0.194156014440958,0.0227800283318199,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.887303195000903,0.1391971301602,0.144342308728738,0.587786664902119,1.21815743931789,0.0891653896695384,-0.606135803570316,1.17626322289818,-0.0883186169773962,-0.271357844462832,-0.470820289152292,-0.235340834557272,0.000525072209490714,-0.586082361123586,0.121178624657522,0.194156014440958,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.887303195000903,0.1391971301602,0.144342308728738,0.587786664902119,-0.0134230203321407,0.0891653896695384,0.773836091810088,1.17626322289818,-0.0883186169773962,-0.139551880406106,-0.0321032453844174,0.165547606523481,-0.602175402354219,0.461034959262975,0.121178624657522,0.194156014440958,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.887303195000903,0.1391971301602,0.144342308728738,0.587786664902119,-0.0134230203321407,0.0891653896695384,0.773836091810088,1.17626322289818,-0.0883186169773962,0.704246073627994,-0.470820289152292,-0.235340834557272,0.000525072209490714,0.461034959262975,0.121178624657522,-0.43020471428392,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.887303195000903,0.1391971301602,0.144342308728738,0.901901994422055,1.21815743931789,0.0891653896695384,0.410062817356794,-0.401391782720529,-0.0883186169773962,-0.271357844462832,-0.470820289152292,-0.235340834557272,0.587786664902119,0.461034959262975,0.121178624657522,0.194156014440958,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.887303195000903,0.1391971301602,0.144342308728738,0.901901994422055,1.21815743931789,0.0891653896695384,0.410062817356794,-0.818098705694941,0.733740577525199,-0.271357844462832,0.394415271921579,-0.235340834557272,0.000525072209490714,-0.0341913647482794,0.121178624657522,0.194156014440958,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.887303195000903,0.1391971301602,0.144342308728738,0.901901994422055,-0.0134230203321407,0.0891653896695384,-0.359200487698769,-0.401391782720529,-0.0883186169773962,0.704246073627994,-0.0321032453844174,-0.235340834557272,0.000525072209490714,0.461034959262975,0.121178624657522,0.194156014440958,0.0784716154414953,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.887303195000903,0.1391971301602,0.144342308728738,0.901901994422055,-0.0134230203321407,0.0891653896695384,0.410062817356794,1.17626322289818,-0.0883186169773962,-0.271357844462832,-0.0321032453844174,0.165547606523481,0.000525072209490714,0.461034959262975,0.121178624657522,0.194156014440958,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.887303195000903,0.1391971301602,0.144342308728738,-0.658055860748675,1.21815743931789,0.0891653896695384,-0.359200487698769,1.17626322289818,0.733740577525199,-0.271357844462832,0.394415271921579,-0.235340834557272,0.000525072209490714,0.461034959262975,0.121178624657522,0.194156014440958,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.887303195000903,0.1391971301602,0.144342308728738,-0.658055860748675,1.21815743931789,0.0891653896695384,-0.0992349222311436,1.17626322289818,-0.0883186169773962,0.706050585395853,-0.0321032453844174,0.165547606523481,0.000525072209490714,-0.0341913647482794,0.121178624657522,0.194156014440958,0.0227800283318199,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.887303195000903,0.1391971301602,1.55059741241117,-0.658055860748675,1.21815743931789,0.0891653896695384,-0.230523658611832,1.17626322289818,-0.0883186169773962,-0.271357844462832,0.394415271921579,0.165547606523481,0.000525072209490714,0.461034959262975,0.121178624657522,0.194156014440958,0.0784716154414953,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.887303195000903,0.1391971301602,1.55059741241117,-0.658055860748675,1.21815743931789,0.0891653896695384,-0.606135803570316,1.17626322289818,-0.0883186169773962,0.704246073627994,0.235566071312767,0.165547606523481,0.000525072209490714,0.461034959262975,0.121178624657522,0.194156014440958,0.0784716154414953,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.887303195000903,0.1391971301602,-0.350860974073313,-0.658055860748675,-0.0134230203321407,0.0891653896695384,-0.359200487698769,0.405465108108164,-0.0883186169773962,-0.271357844462832,-0.470820289152292,0.165547606523481,0.587786664902119,-0.028573372444056,0.121178624657522,0.194156014440958,0.0784716154414953,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,-0.528844129268669,0.144342308728738,-0.493657820143625,-0.0134230203321407,0.0891653896695384,-0.0992349222311436,-0.401391782720529,-0.0883186169773962,1.09861228866811,-0.470820289152292,-0.235340834557272,0.000525072209490714,0.461034959262975,0.121178624657522,-0.43020471428392,0.0784716154414953,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,-0.528844129268669,0.144342308728738,0.175107819470263,-0.0134230203321407,0.0891653896695384,-0.359200487698769,-0.818098705694941,-0.0883186169773962,-0.271357844462832,-0.319230430186707,-0.235340834557272,0.000525072209490714,-0.0341913647482794,0.121178624657522,-0.43020471428392,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,-0.528844129268669,0.144342308728738,0.175107819470263,-0.0134230203321407,0.0891653896695384,0.773836091810088,-0.401391782720529,-0.0883186169773962,-0.271357844462832,-0.0321032453844174,0.138518934135562,0.000525072209490714,-0.0341913647482794,0.121178624657522,-0.43020471428392,0.0227800283318199,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,-0.528844129268669,0.144342308728738,0.175107819470263,-0.0134230203321407,0.0891653896695384,0.410062817356794,-0.401391782720529,-0.0883186169773962,0.706050585395853,-0.470820289152292,0.138518934135562,0.000525072209490714,0.461034959262975,0.121178624657522,-0.43020471428392,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,-0.528844129268669,0.144342308728738,0.175107819470263,-0.0134230203321407,0.0891653896695384,0.410062817356794,-0.401391782720529,-0.0883186169773962,-0.271357844462832,-0.0321032453844174,-0.235340834557272,0.000525072209490714,-0.0341913647482794,0.121178624657522,0.194156014440958,0.0227800283318199,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,-0.528844129268669,1.55059741241117,0.175107819470263,-0.0134230203321407,0.0891653896695384,-0.0992349222311436,-0.818098705694941,-0.0883186169773962,-0.271357844462832,-0.470820289152292,-0.235340834557272,0.000525072209490714,-0.0341913647482794,0.121178624657522,-0.43020471428392,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,-0.528844129268669,1.55059741241117,0.175107819470263,-0.0134230203321407,0.0891653896695384,0.410062817356794,-0.401391782720529,-0.0883186169773962,0.706050585395853,-0.319230430186707,-0.235340834557272,0.000525072209490714,-0.586082361123586,0.121178624657522,-0.43020471428392,0.0784716154414953,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,-0.528844129268669,1.55059741241117,0.587786664902119,-0.0134230203321407,0.0891653896695384,0.773836091810088,1.17626322289818,-0.0883186169773962,-0.139551880406106,-0.470820289152292,-0.235340834557272,0.000525072209490714,-0.0341913647482794,0.121178624657522,0.194156014440958,0.0227800283318199,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,-0.528844129268669,1.55059741241117,0.901901994422055,-0.0134230203321407,0.0891653896695384,0.410062817356794,-0.401391782720529,0.733740577525199,-0.271357844462832,-0.0321032453844174,-0.235340834557272,0.000525072209490714,0.461034959262975,0.121178624657522,0.194156014440958,0.0784716154414953,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,-0.528844129268669,-0.350860974073313,0.587786664902119,-0.0134230203321407,0.0891653896695384,-0.359200487698769,-0.818098705694941,-0.0883186169773962,-0.271357844462832,-0.319230430186707,0.165547606523481,0.000525072209490714,-0.586082361123586,0.121178624657522,-0.43020471428392,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,-0.528844129268669,-0.350860974073313,-0.658055860748675,-0.0134230203321407,0.0891653896695384,0.773836091810088,1.17626322289818,-0.0883186169773962,0.704246073627994,-0.470820289152292,-0.235340834557272,0.000525072209490714,-0.0341913647482794,0.121178624657522,-0.43020471428392,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,-0.528844129268669,-0.350860974073313,-0.658055860748675,-0.0134230203321407,-1.22459209152867,-0.359200487698769,-0.401391782720529,-0.0883186169773962,0.704246073627994,-0.319230430186707,-0.235340834557272,0.000525072209490714,0.461034959262975,0.121178624657522,-0.43020471428392,0.0784716154414953,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,0.144342308728738,-0.493657820143625,-0.0134230203321407,0.0891653896695384,-0.359200487698769,1.17626322289818,0.733740577525199,-0.271357844462832,-0.319230430186707,-0.235340834557272,0.000525072209490714,-0.028573372444056,0.121178624657522,0.194156014440958,0.0784716154414953,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,0.144342308728738,-0.493657820143625,-0.0134230203321407,0.0891653896695384,0.410062817356794,-0.818098705694941,-0.0883186169773962,-0.271357844462832,0.235566071312767,0.165547606523481,0.587786664902119,-0.028573372444056,0.121178624657522,0.194156014440958,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,0.144342308728738,0.175107819470263,1.21815743931789,0.0891653896695384,0.410062817356794,1.17626322289818,0.733740577525199,0.704246073627994,0.235566071312767,0.165547606523481,-0.602175402354219,0.461034959262975,0.121178624657522,0.194156014440958,0.0227800283318199,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,0.144342308728738,0.175107819470263,-0.0134230203321407,0.0891653896695384,-0.230523658611832,-0.401391782720529,-0.0883186169773962,0.706050585395853,0.235566071312767,0.138518934135562,0.000525072209490714,0.461034959262975,0.121178624657522,0.194156014440958,0.0227800283318199,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,0.144342308728738,0.175107819470263,-0.0134230203321407,0.0891653896695384,-0.359200487698769,0.405465108108164,-0.0883186169773962,-0.139551880406106,-0.0321032453844174,-0.235340834557272,0.000525072209490714,-0.0341913647482794,-0.483629880957501,0.194156014440958,-0.204412514608147,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,0.144342308728738,0.175107819470263,-0.0134230203321407,0.0891653896695384,-0.359200487698769,1.17626322289818,-0.0883186169773962,0.706050585395853,0.394415271921579,-0.235340834557272,0.000525072209490714,-0.0341913647482794,-0.483629880957501,0.194156014440958,-0.204412514608147,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,0.144342308728738,0.175107819470263,-0.0134230203321407,0.0891653896695384,0.773836091810088,1.17626322289818,0.733740577525199,-0.271357844462832,0.235566071312767,0.165547606523481,0.000525072209490714,-0.0341913647482794,0.121178624657522,0.194156014440958,-0.204412514608147,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,0.144342308728738,0.175107819470263,-0.0134230203321407,0.0891653896695384,-0.0992349222311436,0.405465108108164,-0.0883186169773962,-0.271357844462832,-0.0321032453844174,-0.235340834557272,0.000525072209490714,-0.0341913647482794,0.121178624657522,0.194156014440958,0.0784716154414953,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,0.144342308728738,0.175107819470263,-0.0134230203321407,0.0891653896695384,-0.0992349222311436,0.405465108108164,-0.0883186169773962,-0.271357844462832,-0.470820289152292,-0.235340834557272,0.000525072209490714,-0.028573372444056,-0.45953232937844,0.194156014440958,0.0784716154414953,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,0.144342308728738,0.175107819470263,-0.0134230203321407,0.0891653896695384,-0.0992349222311436,1.17626322289818,-0.0883186169773962,0.704246073627994,0.394415271921579,-0.235340834557272,0.000525072209490714,0.461034959262975,-0.483629880957501,-0.43020471428392,0.0784716154414953,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,1.55059741241117,0.175107819470263,-0.0134230203321407,0.0891653896695384,-0.230523658611832,1.17626322289818,-0.0851578083403068,-0.271357844462832,-0.0321032453844174,0.165547606523481,0.000525072209490714,-0.586082361123586,0.121178624657522,-0.43020471428392,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,1.55059741241117,0.175107819470263,-0.0134230203321407,0.0891653896695384,-0.0992349222311436,-0.818098705694941,-0.0883186169773962,-0.271357844462832,0.394415271921579,-0.235340834557272,0.000525072209490714,-0.0341913647482794,0.121178624657522,-0.43020471428392,0.0784716154414953,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,1.55059741241117,0.901901994422055,-0.0134230203321407,0.0891653896695384,-0.359200487698769,-0.818098705694941,-0.0883186169773962,1.09861228866811,-0.0321032453844174,0.165547606523481,0.000525072209490714,-0.028573372444056,0.121178624657522,0.194156014440958,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,-0.350860974073313,0.175107819470263,-0.0134230203321407,0.0891653896695384,-0.230523658611832,-0.401391782720529,-0.0883186169773962,-0.271357844462832,0.235566071312767,0.165547606523481,-0.602175402354219,0.461034959262975,-0.483629880957501,0.194156014440958,-0.204412514608147,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,-0.350860974073313,0.175107819470263,-0.0134230203321407,0.0891653896695384,0.773836091810088,1.17626322289818,-0.0883186169773962,0.704246073627994,-0.0321032453844174,0.165547606523481,0.000525072209490714,-0.0341913647482794,0.121178624657522,0.194156014440958,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,-0.350860974073313,0.175107819470263,-0.0134230203321407,0.0891653896695384,-0.0992349222311436,-0.401391782720529,-0.0883186169773962,0.704246073627994,-0.0321032453844174,-0.235340834557272,0.000525072209490714,-0.028573372444056,0.121178624657522,0.194156014440958,0.0784716154414953,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,-0.350860974073313,0.587786664902119,-0.0134230203321407,0.0891653896695384,0.410062817356794,-0.401391782720529,-0.0851578083403068,-0.271357844462832,-0.470820289152292,0.165547606523481,0.000525072209490714,-0.0341913647482794,0.121178624657522,0.194156014440958,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,-0.350860974073313,0.901901994422055,1.21815743931789,0.0891653896695384,-0.359200487698769,1.17626322289818,0.733740577525199,0.704246073627994,0.235566071312767,-0.235340834557272,0.000525072209490714,-0.0341913647482794,0.121178624657522,0.194156014440958,0.0227800283318199,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,-0.350860974073313,0.901901994422055,-0.0134230203321407,0.0891653896695384,-0.359200487698769,1.17626322289818,-0.0883186169773962,0.706050585395853,0.235566071312767,-0.235340834557272,0.000525072209490714,-0.586082361123586,0.121178624657522,-0.43020471428392,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,-0.350860974073313,0.901901994422055,-0.0134230203321407,0.0891653896695384,-0.359200487698769,1.17626322289818,-0.0883186169773962,-0.271357844462832,-0.0321032453844174,0.165547606523481,0.000525072209490714,-0.028573372444056,0.121178624657522,0.194156014440958,0.0784716154414953,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,0.0294789216267116,0.1391971301602,-0.350860974073313,0.901901994422055,-0.0134230203321407,0.0891653896695384,0.773836091810088,-0.401391782720529,-0.0883186169773962,0.704246073627994,-0.319230430186707,-0.441832752279039,0.000525072209490714,0.461034959262975,0.121178624657522,0.194156014440958,-0.204412514608147,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,-0.77668029317325,-0.528844129268669,-1.03450940247535,0.175107819470263,-1.20146967410782,-1.22459209152867,-0.359200487698769,-0.401391782720529,-0.0883186169773962,0.704246073627994,0.394415271921579,-0.235340834557272,0.000525072209490714,-0.0341913647482794,0.121178624657522,0.194156014440958,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,-0.77668029317325,0.1391971301602,1.55059741241117,-0.493657820143625,-1.20146967410782,0.0891653896695384,-0.230523658611832,1.17626322289818,-1.13497993283898,-0.271357844462832,-0.0321032453844174,-0.235340834557272,0.000525072209490714,0.461034959262975,-0.45953232937844,0.194156014440958,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,-0.77668029317325,0.1391971301602,1.55059741241117,0.175107819470263,-0.0134230203321407,0.0891653896695384,-0.0992349222311436,-0.818098705694941,-0.0883186169773962,-0.271357844462832,-0.0321032453844174,0.165547606523481,0.587786664902119,-0.028573372444056,0.121178624657522,0.194156014440958,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,-0.77668029317325,0.1391971301602,-0.350860974073313,0.175107819470263,-1.20146967410782,0.0891653896695384,-0.606135803570316,1.17626322289818,0.733740577525199,-0.271357844462832,-0.0321032453844174,0.165547606523481,0.000525072209490714,-0.586082361123586,-0.483629880957501,-0.43020471428392,0.0227800283318199,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,-0.77668029317325,0.1391971301602,-0.350860974073313,0.175107819470263,-1.20146967410782,-1.22459209152867,0.410062817356794,-0.401391782720529,-0.0851578083403068,0.704246073627994,-0.0321032453844174,0.165547606523481,0.000525072209490714,0.461034959262975,0.121178624657522,0.194156014440958,0.0784716154414953,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,-0.77668029317325,0.1391971301602,-1.03450940247535,0.175107819470263,-0.0134230203321407,0.0891653896695384,0.773836091810088,-0.401391782720529,-1.13497993283898,-0.271357844462832,-0.319230430186707,0.165547606523481,0.000525072209490714,-0.586082361123586,-0.483629880957501,-0.43020471428392,-0.204412514608147,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,-0.77668029317325,0.1391971301602,-1.03450940247535,0.175107819470263,-0.0134230203321407,-1.22459209152867,0.773836091810088,1.17626322289818,-0.0883186169773962,-0.271357844462832,-0.0321032453844174,-0.235340834557272,0.000525072209490714,-0.028573372444056,-0.483629880957501,0.194156014440958,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,-0.0748774989327505,-0.77668029317325,0.1391971301602,-1.03450940247535,0.175107819470263,-1.20146967410782,-1.22459209152867,-0.359200487698769,-0.818098705694941,-0.0883186169773962,-0.271357844462832,-0.470820289152292,-0.235340834557272,0.000525072209490714,0.461034959262975,0.121178624657522,0.194156014440958,0.0784716154414953,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,0.134780612024955,0.887303195000903,-0.528844129268669,0.144342308728738,0.175107819470263,-0.0134230203321407,0.0891653896695384,-0.0992349222311436,1.17626322289818,0.733740577525199,-0.271357844462832,-0.470820289152292,-0.235340834557272,0.000525072209490714,0.461034959262975,0.121178624657522,-0.43020471428392,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,0.134780612024955,0.887303195000903,-0.528844129268669,0.144342308728738,0.587786664902119,1.21815743931789,0.0891653896695384,0.410062817356794,1.17626322289818,0.733740577525199,-0.271357844462832,0.394415271921579,-0.235340834557272,0.000525072209490714,-0.0341913647482794,0.121178624657522,-0.43020471428392,0.0227800283318199,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,0.134780612024955,0.887303195000903,0.1391971301602,0.144342308728738,0.175107819470263,1.21815743931789,0.0891653896695384,-0.230523658611832,-0.401391782720529,-0.0851578083403068,-0.139551880406106,0.235566071312767,-0.441832752279039,0.000525072209490714,-0.0341913647482794,-0.483629880957501,0.194156014440958,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,0.134780612024955,0.887303195000903,0.1391971301602,0.144342308728738,0.175107819470263,1.21815743931789,0.0891653896695384,-0.359200487698769,-0.818098705694941,0.733740577525199,-0.271357844462832,0.235566071312767,-0.235340834557272,0.000525072209490714,-0.586082361123586,0.121178624657522,0.194156014440958,0.0227800283318199,0.0986375880719484,-0.0348672687956403
0,0.151977238415274,0.134780612024955,0.887303195000903,0.1391971301602,0.144342308728738,0.175107819470263,1.21815743931789,0.0891653896695384,-0.0992349222311436,1.17626322289818,0.733740577525199,0.704246073627994,-0.0321032453844174,0.138518934135562,0.000525072209490714,-0.028573372444056,0.121178624657522,0.194156014440958,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,0.134780612024955,0.887303195000903,0.1391971301602,0.144342308728738,0.175107819470263,1.21815743931789,0.0891653896695384,0.410062817356794,1.17626322289818,0.733740577525199,-0.139551880406106,-0.0321032453844174,-0.235340834557272,0.000525072209490714,-0.028573372444056,0.121178624657522,0.194156014440958,0.0227800283318199,-0.0646913211989884,-0.0348672687956403
0,0.151977238415274,0.134780612024955,0.887303195000903,0.1391971301602,0.144342308728738,0.175107819470263,1.21815743931789,0.0891653896695384,0.410062817356794,1.17626322289818,0.733740577525199,-0.271357844462832,-0.0321032453844174,-0.235340834557272,0.000525072209490714,-0.0341913647482794,0.121178624657522,0.194156014440958,0.0227800283318199,0.0986375880719484,-0.0348672687956403
